episode_id,controller,trajectory_kind,shift_type,shift_intensity,shift_time,unseen,compound_shift,condition_group,rmse,mae,final_position_error,heading_error,success,recovery_time,control_smoothness,control_energy_proxy,peak_error_after_shift,mean_error_after_shift,robustness_score,mean_estimated_uncertainty,peak_estimated_uncertainty,mean_structure_uncertainty,mean_disturbance_uncertainty,mean_correction_gain,post_shift_correction_gain,mean_structure_gain,post_shift_structure_gain,mean_disturbance_gain,post_shift_disturbance_gain
eval_2026_actuator_delay_severe_02,baseline,figure8,actuator_delay,severe,7.379230062227739,0,0,in_distribution_single_shift,0.19598975777626038,0.13348010182380676,0.37554508447647095,0.05522019788622856,0.0,0.34999990463256836,0.14332659542560577,4.193977355957031,0.4153773784637451,0.19672182202339172,0.4932123923727161,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_actuator_delay_severe_02,adaptive_mlp,figure8,actuator_delay,severe,7.379230062227739,0,0,in_distribution_single_shift,0.16596271097660065,0.11267001181840897,0.09933974593877792,0.0555817112326622,1.0,0.34999990463256836,0.3287654221057892,4.040111541748047,0.29399818181991577,0.14568856358528137,0.8470778203051508,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_actuator_delay_severe_02,adaptive_gru_nominal,figure8,actuator_delay,severe,7.379230062227739,0,0,in_distribution_single_shift,0.1715138852596283,0.11627230793237686,0.16087943315505981,0.05712447315454483,1.0,0.34999990463256836,0.22932787239551544,4.037858963012695,0.29425743222236633,0.15599508583545685,0.842388571154799,0.14492656290531158,0.25121039152145386,0.2641942799091339,0.08070549368858337,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_actuator_delay_severe_02,adaptive_gru_uncertainty,figure8,actuator_delay,severe,7.379230062227739,0,0,in_distribution_single_shift,0.17532816529273987,0.12073007225990295,0.11303869634866714,0.06014259532094002,1.0,0.34999990463256836,0.21571429073810577,4.052052974700928,0.2976072132587433,0.16150644421577454,0.8391815853068955,0.15355409681797028,0.35515034198760986,0.27945148944854736,0.08576319366693497,0.9895516037940979,0.9823124408721924,0.9994488954544067,0.9991024136543274,0.9895516037940979,0.9823124408721924
eval_2026_actuator_delay_severe_03,baseline,sinusoid,actuator_delay,severe,5.111961972889771,0,0,in_distribution_single_shift,0.0415896512567997,0.03465333953499794,0.023786209523677826,0.018958816304802895,1.0,0.34999990463256836,0.051243577152490616,0.20767220854759216,0.05576860159635544,0.03590049967169762,0.959263332323046,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_actuator_delay_severe_03,adaptive_mlp,sinusoid,actuator_delay,severe,5.111961972889771,0,0,in_distribution_single_shift,0.038507115095853806,0.03074602782726288,0.021353941410779953,0.018816472962498665,1.0,0.34999990463256836,0.20563437044620514,0.2278265506029129,0.052527282387018204,0.030886352062225342,0.9622248583933609,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_actuator_delay_severe_03,adaptive_gru_nominal,sinusoid,actuator_delay,severe,5.111961972889771,0,0,in_distribution_single_shift,0.03942354768514633,0.031560685485601425,0.025095826014876366,0.017932383343577385,1.0,0.34999990463256836,0.15709546208381653,0.21660125255584717,0.049424756318330765,0.03136918693780899,0.9613434481131422,0.21422415971755981,0.5544042587280273,0.21621064841747284,0.21315452456474304,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_actuator_delay_severe_03,adaptive_gru_uncertainty,sinusoid,actuator_delay,severe,5.111961972889771,0,0,in_distribution_single_shift,0.039942845702171326,0.03262139856815338,0.024899205192923546,0.01726602017879486,1.0,0.34999990463256836,0.15304608643054962,0.21560421586036682,0.05129323527216911,0.032694268971681595,0.9608443539673731,0.2701288163661957,0.9564131498336792,0.22943571209907532,0.29204046726226807,0.9347665905952454,0.9239059686660767,0.9999995231628418,0.9999995827674866,0.9347665905952454,0.9239059686660767
eval_2026_disturbance_burst_mild_00,baseline,lane_change,disturbance_burst,mild,4.788805539430317,1,0,hard_unseen_trajectory,0.2192843109369278,0.1397508829832077,0.00939290039241314,0.09098317474126816,1.0,0.34999990463256836,0.12946273386478424,2.135831356048584,0.5214764475822449,0.20801886916160583,0.8030933574675424,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2026_disturbance_burst_mild_00,adaptive_mlp,lane_change,disturbance_burst,mild,4.788805539430317,1,0,hard_unseen_trajectory,0.12076953798532486,0.0792238712310791,0.008883177302777767,0.05307720601558685,1.0,0.34999990463256836,0.16488207876682281,1.849795937538147,0.2978730797767639,0.10728003829717636,0.8862381802959274,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
