shift_type,relative_time,error_primary_mean,error_reference_mean,error_gap_mean,disturbance_pred_error_mean,gain_mean,uncertainty_mean,delay_error_mean
disturbance_burst,3.2500000000000044,0.1717175096340734,0.15827504952872884,0.013442460105344556,0.008404139362390841,0.9960553262103012,0.09484853506935045,-0.005874083911710742
disturbance_burst,3.3000000000000043,0.16305817064640413,0.15068934782666063,0.012368822819743497,0.006266378622753269,0.9968101536907719,0.09437628815730041,-0.0060151779661939695
disturbance_burst,3.350000000000004,0.1546754175053927,0.1432936787763101,0.011381738729082602,0.004714575932467194,0.997388222409058,0.09442806466973722,-0.006143785741601191
disturbance_burst,3.400000000000004,0.14661416460014576,0.1361169693268662,0.010497195273279553,0.0035607320439087153,0.9977396917530111,0.09472228092977396,-0.0062385488588397086
disturbance_burst,3.4500000000000046,0.13886901865155027,0.12914735168822142,0.009721666963328851,0.0027593289852502053,0.9980410078041404,0.09450065629684264,-0.006446276583753884
disturbance_burst,3.5000000000000044,0.13142122353800775,0.12235763294493343,0.009063590593074322,0.0022973945387396036,0.9983179003956723,0.09426563950560027,-0.006714785921182083
disturbance_burst,3.5500000000000043,0.12426344292264471,0.11574159177785356,0.008521851144791148,0.0021044015370887533,0.9984048739255039,0.09490248122576003,-0.00693980591253885
disturbance_burst,3.600000000000005,0.11745272704928642,0.10935263322603991,0.008100093823246501,0.0020453721079342437,0.9984659403394017,0.09516796247802009,-0.007136629647470761
disturbance_burst,3.650000000000005,0.11098166100673965,0.10318533875513383,0.007796322251605814,0.0020355574699691737,0.9985637267934798,0.09495531993814074,-0.0073119024316179535
disturbance_burst,3.7000000000000046,0.10482986794370674,0.09723401950990036,0.007595848433806382,0.0020231629486752822,0.9983380922084274,0.09492281413580317,-0.007252939781923542
disturbance_burst,3.7500000000000044,0.09896658821941397,0.09146974976176375,0.007496838457650215,0.0019921454922389573,0.9977302748303758,0.09597482357716007,-0.007007773073801858
disturbance_burst,3.8000000000000043,0.09346912829701368,0.08597333967594055,0.007495788621073127,0.0020713528389448444,0.9970293406433368,0.09763715627957116,-0.00657896694284304
disturbance_burst,3.850000000000005,0.08833623094461142,0.08075850710722769,0.007577723837383726,0.0022662172144734026,0.9963794316804062,0.09914448605111591,-0.005871881934993368
disturbance_burst,3.900000000000005,0.08355710405164375,0.0758331137547649,0.007723990296878855,0.002245816068047519,0.9963285957877966,0.09951001326547623,-0.005518789813476576
disturbance_burst,3.9500000000000046,0.07915462076142651,0.071245149070705,0.007909471690721509,0.0021770607827061098,0.9959979569325628,0.0999292937908866,-0.004954529358870195
disturbance_burst,4.000000000000005,0.07557000074347953,0.06744624940307295,0.008123751340406576,0.0020721077744400547,0.9956743642255639,0.10064400945108912,-0.00432096051330204
disturbance_burst,4.050000000000005,0.07323902025256188,0.06489613996576196,0.008342880286799914,0.0020572446377782046,0.9954469057667957,0.1007573636310318,-0.0037014748046530687
